source,composer,path,status,duplicate_of,recommended_split,total_duration,estimated_tempo,num_notes,notes_per_second
midi-classical-music,Chopin,..\data\new_midi_files\midi-classical-music\data\chopin-etude_op10_n09.mid,duplicate_of_midiclassics,..\data\midiclassics\Chopin\Etude op10 n09.mid,,137.6173255333332,195.78947368421066,1234,8.966894213484077
midi-classical-music,Chopin,..\data\new_midi_files\midi-classical-music\data\chopin-etude_op10_n10.mid,duplicate_of_midiclassics,..\data\midiclassics\Chopin\Etude op10 n10.mid,,132.1227633,231.28466174677436,2231,16.885810925209434
midi-classical-music,Chopin,..\data\new_midi_files\midi-classical-music\data\chopin-etude_op10_n11.mid,duplicate_of_midiclassics,..\data\midiclassics\Chopin\Etude op10 n11.mid,,144.23596980833338,238.13391784732502,1984,13.755237356093767
midi-classical-music,Chopin,..\data\new_midi_files\midi-classical-music\data\chopin-etude_op10_n12_revolutionary.mid,duplicate_of_midiclassics,..\data\midiclassics\Chopin\Etude op10 n12 ''Revolutionary''.mid,,138.7661820708333,238.42557544977112,2088,15.046893766481078
midi-classical-music,Chopin,..\data\new_midi_files\midi-classical-music\data\chopin-etude_op10_no11.mid,duplicate_of_midiclassics,..\data\midiclassics\Chopin\Etude Op.10 No.11.mid,,141.76,214.54112038141116,1963,13.847347629796841
midi-classical-music,Chopin,..\data\new_midi_files\midi-classical-music\data\chopin-etude_op25_n01_harp_etude.mid,duplicate_of_midiclassics,..\data\midiclassics\Chopin\Etude op25 n01 ''Harp Etude''.mid,,125.7770738916666,258.15950239390787,2393,19.025724847607137
midi-classical-music,Chopin,..\data\new_midi_files\midi-classical-music\data\chopin-etude_op25_n02.mid,duplicate_of_midiclassics,..\data\midiclassics\Chopin\Etude op25 n02.mid,,98.85757720833337,165.15521158130923,1203,12.16902167716276
midi-classical-music,Chopin,..\data\new_midi_files\midi-classical-music\data\chopin-etude_op25_n03.mid,duplicate_of_midiclassics,..\data\midiclassics\Chopin\Etude op25 n03.mid,,104.07196486666632,239.8512519906525,1693,16.267589472044826
midi-classical-music,Chopin,..\data\new_midi_files\midi-classical-music\data\chopin-etude_op25_n04.mid,duplicate_of_midiclassics,..\data\midiclassics\Chopin\Etude op25 n04.mid,,90.8495675729167,181.01592202777934,1504,16.554839391974824
midi-classical-music,Chopin,..\data\new_midi_files\midi-classical-music\data\chopin-etude_op25_n05.mid,duplicate_of_midiclassics,..\data\midiclassics\Chopin\Etude op25 n05.mid,,181.44923567708318,226.92227722509048,2192,12.08051382426874
midi-classical-music,Chopin,..\data\new_midi_files\midi-classical-music\data\chopin-etude_op25_n06.mid,duplicate_of_midiclassics,..\data\midiclassics\Chopin\Etude op25 n06.mid,,171.506237140625,199.40903917942057,2510,14.635036263677968
midi-classical-music,Chopin,..\data\new_midi_files\midi-classical-music\data\chopin-etude_op25_n07.mid,duplicate_of_midiclassics,..\data\midiclassics\Chopin\Etude op25 n07.mid,,319.0202371979167,153.6495857563778,1631,5.112528328377317
midi-classical-music,Chopin,..\data\new_midi_files\midi-classical-music\data\chopin-etude_op25_n08.mid,duplicate_of_midiclassics,..\data\midiclassics\Chopin\Etude op25 n08.mid,,63.144630208333325,222.6459976372211,1555,24.626005328870917
midi-classical-music,Chopin,..\data\new_midi_files\midi-classical-music\data\chopin-etude_op25_n09.mid,duplicate_of_midiclassics,..\data\midiclassics\Chopin\Etude op25 n09.mid,,51.599459583007814,239.62507406898266,1049,20.329670280993515
midi-classical-music,Chopin,..\data\new_midi_files\midi-classical-music\data\chopin-etude_op25_n10.mid,duplicate_of_midiclassics,..\data\midiclassics\Chopin\Etude op25 n10.mid,,228.77922344270834,194.80116473040724,3357,14.673535251511469
midi-classical-music,Chopin,..\data\new_midi_files\midi-classical-music\data\chopin-etude_op25_n11_winter_wind.mid,duplicate_of_midiclassics,..\data\midiclassics\Chopin\Etude op25 n11 ''Winter Wind''.mid,,186.97815062083316,190.83620061520844,3170,16.953852573011797
midi-classical-music,Chopin,..\data\new_midi_files\midi-classical-music\data\chopin-etude_op25_n12_the_ocean.mid,duplicate_of_midiclassics,..\data\midiclassics\Chopin\Etude op25 n12 ''The Ocean''.mid,,136.3458653833336,195.79684921863765,2634,19.318517599302062
midi-classical-music,Chopin,..\data\new_midi_files\midi-classical-music\data\chopin-etude_op_10_5_black_keys.mid,duplicate_of_midiclassics,..\data\midiclassics\Chopin\Etude op. 10-5 Black keys.mid,,92.72734999999999,165.1505473060509,1629,17.56763241912985
midi-classical-music,Chopin,..\data\new_midi_files\midi-classical-music\data\chopin-etude_op_25_no1.mid,duplicate_of_midiclassics,"..\data\midiclassics\Chopin\Etude Op 25, No.1.mid",,271.3247596166667,179.96103414404863,3656,13.474627251730631
midi-classical-music,Chopin,..\data\new_midi_files\midi-classical-music\data\chopin-fantasie_impromptu_op66.mid,duplicate_of_midiclassics,..\data\midiclassics\Chopin\Fantasie Impromptu op66.mid,,274.4301456083331,213.05406651461925,3046,11.099363713297203
midi-classical-music,Chopin,..\data\new_midi_files\midi-classical-music\data\chopin-finale_to_b_minor_paino_sonata.mid,duplicate_of_midiclassics,..\data\midiclassics\Chopin\Finale to B Minor Paino Sonata.mid,,366.45416666666665,198.42519685039343,4851,13.237671832539313
midi-classical-music,Chopin,..\data\new_midi_files\midi-classical-music\data\chopin-grande_waltz_op18.mid,duplicate_of_midiclassics,..\data\midiclassics\Chopin\Grande Waltz op18.mid,,308.9012434833341,222.85168625991054,4413,14.286119247163507
midi-classical-music,Chopin,..\data\new_midi_files\midi-classical-music\data\chopin-imprompt_fantastique.mid,duplicate_of_midiclassics,..\data\midiclassics\Chopin\Imprompt Fantastique.mid,,290.0,218.04966686855923,3049,10.513793103448275
midi-classical-music,Chopin,..\data\new_midi_files\midi-classical-music\data\chopin-impromptu_n3_op51.mid,duplicate_of_midiclassics,..\data\midiclassics\Chopin\Impromptu n3 op51.mid,,324.74928296666667,212.83210653191523,2434,7.49501269953484
midi-classical-music,Chopin,..\data\new_midi_files\midi-classical-music\data\chopin-mazurka_op30_n2_drchew.mid,duplicate_of_midiclassics,..\data\midiclassics\Chopin\Mazurka op30 n2 Drchew.mid,,65.44292110833332,222.8955634324477,787,12.02574681373423
midi-classical-music,Chopin,..\data\new_midi_files\midi-classical-music\data\chopin-mazurka_op33_n2_drchew.mid,duplicate_of_midiclassics,..\data\midiclassics\Chopin\Mazurka op33 n2 Drchew.mid,,131.9493085,206.9428831929907,1680,12.732162215158558
midi-classical-music,Chopin,..\data\new_midi_files\midi-classical-music\data\chopin-mazurka_op67_n3_drchew.mid,duplicate_of_midiclassics,..\data\midiclassics\Chopin\Mazurka op67 n3 Drchew.mid,,66.897559725,186.7309442988672,708,10.583345684213597
midi-classical-music,Chopin,..\data\new_midi_files\midi-classical-music\data\chopin-mazurka_op68_n2_drchew.mid,duplicate_of_midiclassics,..\data\midiclassics\Chopin\Mazurka op68 n2 Drchew.mid,,75.87211156666666,214.9123115980187,773,10.18819674368476
midi-classical-music,Chopin,..\data\new_midi_files\midi-classical-music\data\chopin-mazurka_op7_n1.mid,duplicate_of_midiclassics,..\data\midiclassics\Chopin\Mazurka op7 n1.mid,,136.05908424999998,222.48543012541492,1229,9.03284045144527
midi-classical-music,Chopin,..\data\new_midi_files\midi-classical-music\data\chopin-mazurka_op7_n2.mid,duplicate_of_midiclassics,..\data\midiclassics\Chopin\Mazurka op7 n2.mid,,159.62923229166688,174.41697090046628,1207,7.561271721175903
midi-classical-music,Chopin,..\data\new_midi_files\midi-classical-music\data\chopin-nocturne_no15_in_f_minor_opus55_1.mid,duplicate_of_midiclassics,..\data\midiclassics\Chopin\Nocturne No.15 in F Minor Opus.55 -1.mid | ..\data\midiclassics\Chopin\Nocturne op55 n1.mid,,297.50889343749975,195.64768192583847,1456,4.89397134713176
midi-classical-music,Chopin,..\data\new_midi_files\midi-classical-music\data\chopin-nocturne_no18_in_e_major_op62.mid,duplicate_of_midiclassics,..\data\midiclassics\Chopin\Nocturne No.18 in E Major Op62.mid | ..\data\midiclassics\Chopin\Nocturne op62 n2.mid,,356.89947225000014,191.18602030438947,1787,5.00701216713553
midi-classical-music,Chopin,..\data\new_midi_files\midi-classical-music\data\chopin-nocturne_no1_opus_62.mid,duplicate_of_midiclassics,"..\data\midiclassics\Chopin\Nocturne No.1, Opus.62.mid",,348.28568131249995,219.49770693489108,2048,5.880230253170898
midi-classical-music,Chopin,..\data\new_midi_files\midi-classical-music\data\chopin-nocturne_op09_n2.mid,duplicate_of_midiclassics,..\data\midiclassics\Chopin\Nocturne op09 n2.mid,,240.63708943750018,176.42808944043347,1298,5.394014709179421
midi-classical-music,Chopin,..\data\new_midi_files\midi-classical-music\data\chopin-nocturne_op09_n3.mid,duplicate_of_midiclassics,..\data\midiclassics\Chopin\Nocturne op09 n3.mid,,396.4306616041683,200.7415800393639,2430,6.129697410808069
midi-classical-music,Chopin,..\data\new_midi_files\midi-classical-music\data\chopin-nocturne_op15_n2.mid,duplicate_of_midiclassics,..\data\midiclassics\Chopin\Nocturne op15 n2.mid,,220.7452279583333,154.00183839694552,1151,5.2141557516127
midi-classical-music,Chopin,..\data\new_midi_files\midi-classical-music\data\chopin-nocturne_op15_n3.mid,duplicate_of_midiclassics,..\data\midiclassics\Chopin\Nocturne op15 n3.mid,,206.34312387500026,152.25944363245748,1094,5.301848588192984
midi-classical-music,Chopin,..\data\new_midi_files\midi-classical-music\data\chopin-nocturne_op27_n1.mid,duplicate_of_midiclassics,..\data\midiclassics\Chopin\Nocturne op27 n1.mid,,289.68246695833295,190.95979951782226,1633,5.6372068946612695
midi-classical-music,Chopin,..\data\new_midi_files\midi-classical-music\data\chopin-nocturne_op27_n2.mid,duplicate_of_midiclassics,..\data\midiclassics\Chopin\Nocturne op27 n2.mid,,310.5414514749995,193.5784841278917,1831,5.896153287437722
midi-classical-music,Chopin,..\data\new_midi_files\midi-classical-music\data\chopin-nocturne_op32_n1.mid,duplicate_of_midiclassics,..\data\midiclassics\Chopin\Nocturne op32 n1.mid,,309.04410262499994,165.481888558479,1281,4.145039459155738
midi-classical-music,Chopin,..\data\new_midi_files\midi-classical-music\data\chopin-nocturne_op32_n2.mid,duplicate_of_midiclassics,..\data\midiclassics\Chopin\Nocturne op32 n2.mid,,348.28712266666685,201.07897956420848,2405,6.905222282081728
midi-classical-music,Chopin,..\data\new_midi_files\midi-classical-music\data\chopin-nocturne_op33_n2.mid,duplicate_of_midiclassics,..\data\midiclassics\Chopin\Nocturne op33 n2.mid,,140.45317530833336,196.9599114566729,1933,13.762593802215815
midi-classical-music,Chopin,..\data\new_midi_files\midi-classical-music\data\chopin-nocturne_op33_n4.mid,duplicate_of_midiclassics,..\data\midiclassics\Chopin\Nocturne op33 n4.mid,,317.0493915,175.85761305079933,2165,6.82858904020322
midi-classical-music,Chopin,..\data\new_midi_files\midi-classical-music\data\chopin-nocturne_op37_01.mid,duplicate_of_midiclassics,..\data\midiclassics\Chopin\Nocturne op37 01.mid,,382.8302008125004,120.4522014035671,1546,4.038343883838955
midi-classical-music,Chopin,..\data\new_midi_files\midi-classical-music\data\chopin-nocturne_op37_n2.mid,duplicate_of_midiclassics,..\data\midiclassics\Chopin\Nocturne op37 n2.mid,,395.2457249791663,142.07633176923264,1876,4.746414398533685
midi-classical-music,Chopin,..\data\new_midi_files\midi-classical-music\data\chopin-nocturne_op48_n1.mid,duplicate_of_midiclassics,..\data\midiclassics\Chopin\Nocturne op48 n1.mid,,376.98268381250006,195.67539447213375,3195,8.475190339482802
midi-classical-music,Chopin,..\data\new_midi_files\midi-classical-music\data\chopin-nocturne_op48_n2.mid,duplicate_of_midiclassics,..\data\midiclassics\Chopin\Nocturne op48 n2.mid,,444.91911097916716,191.28699848731983,2083,4.681749892504694
midi-classical-music,Chopin,..\data\new_midi_files\midi-classical-music\data\chopin-nocturne_op55_n1.mid,duplicate_of_midiclassics,..\data\midiclassics\Chopin\Nocturne No.15 in F Minor Opus.55 -1.mid | ..\data\midiclassics\Chopin\Nocturne op55 n1.mid,,297.50889343749975,195.64768192583847,1456,4.89397134713176
midi-classical-music,Chopin,..\data\new_midi_files\midi-classical-music\data\chopin-nocturne_op55_n2.mid,duplicate_of_midiclassics,..\data\midiclassics\Chopin\Nocturne op55 n2.mid,,322.8646013541672,183.33760265442496,1475,4.568478531909402
midi-classical-music,Chopin,..\data\new_midi_files\midi-classical-music\data\chopin-nocturne_op62_n2.mid,duplicate_of_midiclassics,..\data\midiclassics\Chopin\Nocturne No.18 in E Major Op62.mid | ..\data\midiclassics\Chopin\Nocturne op62 n2.mid,,356.89947225000014,191.18602030438947,1787,5.00701216713553
midi-classical-music,Chopin,..\data\new_midi_files\midi-classical-music\data\chopin-nocturne_op72_n1.mid,duplicate_of_midiclassics,..\data\midiclassics\Chopin\Nocturne op72 n1.mid,,278.5912110000005,179.39698650381334,1180,4.2355966498885635
midi-classical-music,Chopin,..\data\new_midi_files\midi-classical-music\data\chopin-op53_polonaise_in_a_flat_heroic.mid,duplicate_of_midiclassics,..\data\midiclassics\Chopin\Op.53 'Polonaise in A flat' Heroic.mid,,385.05854895833323,212.99137710958232,6178,16.0443133043347
midi-classical-music,Chopin,..\data\new_midi_files\midi-classical-music\data\chopin-piano_concerto_n1_op11_1mov.mid,duplicate_of_midiclassics,..\data\midiclassics\Chopin\Piano Concerto n1 op11 1mov.mid,,1352.7416666666666,213.69608904003005,19929,14.732302915683581
midi-classical-music,Chopin,..\data\new_midi_files\midi-classical-music\data\chopin-piano_concerto_n1_op11_2mov.mid,duplicate_of_midiclassics,..\data\midiclassics\Chopin\Piano Concerto n1 op11 2mov.mid,,664.5,185.6682370443894,4116,6.194130925507901
midi-classical-music,Chopin,..\data\new_midi_files\midi-classical-music\data\chopin-piano_concerto_n1_op11_3mov.mid,duplicate_of_midiclassics,..\data\midiclassics\Chopin\Piano Concerto n1 op11 3mov.mid,,721.618,210.54742330058264,14052,19.472906717958807
midi-classical-music,Chopin,..\data\new_midi_files\midi-classical-music\data\chopin-piano_concerto_n2_1mov.mid,duplicate_of_midiclassics,..\data\midiclassics\Chopin\Piano Concerto n2 1mov.mid,,812.7364735,218.81116153890977,13682,16.83448503434244
midi-classical-music,Chopin,..\data\new_midi_files\midi-classical-music\data\chopin-piano_concerto_n2_2mov.mid,duplicate_of_midiclassics,..\data\midiclassics\Chopin\Piano Concerto n2 2mov.mid,,436.1189851979167,206.68334225484202,8880,20.361415809426724
midi-classical-music,Chopin,..\data\new_midi_files\midi-classical-music\data\chopin-piano_concerto_n2_3mov.mid,duplicate_of_midiclassics,..\data\midiclassics\Chopin\Piano Concerto n2 3mov.mid,,533.869652559896,224.5237540612126,10120,18.95593793630106
midi-classical-music,Chopin,..\data\new_midi_files\midi-classical-music\data\chopin-polonaise_opus_40_no1_military.mid,duplicate_of_midiclassics,"..\data\midiclassics\Chopin\Polonaise Opus.40, No.1 (Military).mid",,273.2,193.82765531062134,5550,20.314787701317716
midi-classical-music,Chopin,..\data\new_midi_files\midi-classical-music\data\chopin-prelude_n01_op28_reunion.mid,duplicate_of_midiclassics,..\data\midiclassics\Chopin\Prelude n01 op28 ''Reunion''.mid,,30.717675408333356,221.91693751354066,327,10.645336785845736
midi-classical-music,Chopin,..\data\new_midi_files\midi-classical-music\data\chopin-prelude_n02_op28_presentiment_of_death.mid,duplicate_of_midiclassics,..\data\midiclassics\Chopin\Prelude n02 op28 ''Presentiment of Death''.mid,,121.5774855833333,108.46327394584682,342,2.8130208348944814
midi-classical-music,Chopin,..\data\new_midi_files\midi-classical-music\data\chopin-prelude_n03_op28_thou_art_so_like_a_flower.mid,duplicate_of_midiclassics,..\data\midiclassics\Chopin\Prelude n03 op28 ''Thou Art So Like A Flower''.mid,,51.137707216666605,161.4776457964483,663,12.964992685161246
midi-classical-music,Chopin,..\data\new_midi_files\midi-classical-music\data\chopin-prelude_n04_op28_suffocation.mid,duplicate_of_midiclassics,..\data\midiclassics\Chopin\Prelude n04 op28 ''Suffocation''.mid,,103.44011245416664,150.10998402164722,604,5.8391274493985765
midi-classical-music,Chopin,..\data\new_midi_files\midi-classical-music\data\chopin-prelude_n05_op28_uncertainty.mid,duplicate_of_midiclassics,..\data\midiclassics\Chopin\Prelude n05 op28 ''Uncertainty''.mid,,30.475296833333346,231.0622947111164,460,15.094192601821028
midi-classical-music,Chopin,..\data\new_midi_files\midi-classical-music\data\chopin-prelude_n06_op28_tolling_bells.mid,duplicate_of_midiclassics,..\data\midiclassics\Chopin\Prelude n06 op28 ''Tolling Bells''.mid,,92.37981863749995,127.77631558367318,405,4.384074422025304
midi-classical-music,Chopin,..\data\new_midi_files\midi-classical-music\data\chopin-prelude_n07_op28_the_polish_dance.mid,duplicate_of_midiclassics,..\data\midiclassics\Chopin\Prelude n07 op28 ''The Polish Dance''.mid,,36.945600549999995,104.9898045057032,164,4.438958835654927
midi-classical-music,Chopin,..\data\new_midi_files\midi-classical-music\data\chopin-prelude_n08_op28_desparation.mid,duplicate_of_midiclassics,..\data\midiclassics\Chopin\Prelude n08 op28 ''Desparation''.mid,,88.65112336666672,207.11823331997908,1560,17.59706973534605
midi-classical-music,Chopin,..\data\new_midi_files\midi-classical-music\data\chopin-prelude_n09_op28_vision.mid,duplicate_of_midiclassics,..\data\midiclassics\Chopin\Prelude n09 op28 ''Vision''.mid,,88.77313495833334,138.8538056249423,413,4.652308383542455
midi-classical-music,Chopin,..\data\new_midi_files\midi-classical-music\data\chopin-prelude_n10_op28_the_night_moth.mid,duplicate_of_midiclassics,..\data\midiclassics\Chopin\Prelude n10 op28 ''The Night Moth''.mid,,23.305819958333334,208.00562675613074,321,13.773383668709831
midi-classical-music,Chopin,..\data\new_midi_files\midi-classical-music\data\chopin-prelude_n11_op28_dragonfly.mid,duplicate_of_midiclassics,..\data\midiclassics\Chopin\Prelude n11 op28 ''Dragonfly''.mid,,30.277398875,178.286313178864,321,10.601967537741467
midi-classical-music,Chopin,..\data\new_midi_files\midi-classical-music\data\chopin-prelude_n12_op28_duel.mid,duplicate_of_midiclassics,..\data\midiclassics\Chopin\Prelude n12 op28 ''Duel''.mid,,56.76237979374998,248.18899379653848,1225,21.581195229148637
midi-classical-music,Chopin,..\data\new_midi_files\midi-classical-music\data\chopin-prelude_n13_op28_loss.mid,duplicate_of_midiclassics,..\data\midiclassics\Chopin\Prelude n13 op28 ''Loss''.mid,,152.9853881229168,184.12843964552127,904,5.909061061921006
midi-classical-music,Chopin,..\data\new_midi_files\midi-classical-music\data\chopin-prelude_n14_op28_fear.mid,duplicate_of_midiclassics,..\data\midiclassics\Chopin\Prelude n14 op28 ''Fear''.mid,,28.331688375000002,244.27037337183233,434,15.31853641249857
midi-classical-music,Chopin,..\data\new_midi_files\midi-classical-music\data\chopin-prelude_n15_op28_raindrop.mid,duplicate_of_midiclassics,..\data\midiclassics\Chopin\Prelude n15 op28 ''Raindrop''.mid,,273.88155272291584,165.6896896194853,1518,5.542541967168379
midi-classical-music,Chopin,..\data\new_midi_files\midi-classical-music\data\chopin-prelude_n16_op28_hades.mid,duplicate_of_midiclassics,..\data\midiclassics\Chopin\Prelude n16 op28 ''Hades''.mid,,61.144569677083354,190.52169947212613,1198,19.59290917127844
midi-classical-music,Chopin,..\data\new_midi_files\midi-classical-music\data\chopin-prelude_n17_op28_scene_on_the_place_of_notre_dame.mid,duplicate_of_midiclassics,..\data\midiclassics\Chopin\Prelude n17 op28 ''Scene On the Place of Notre Dame.mid,,160.21754930833328,211.3439110034198,2496,15.578817743595192
midi-classical-music,Chopin,..\data\new_midi_files\midi-classical-music\data\chopin-prelude_n18_op28_suicide.mid,duplicate_of_midiclassics,..\data\midiclassics\Chopin\Prelude n18 op28 ''Suicide''.mid,,47.20819143333334,220.66991076497777,573,12.137724039040588
midi-classical-music,Chopin,..\data\new_midi_files\midi-classical-music\data\chopin-prelude_n19_op28.mid,duplicate_of_midiclassics,..\data\midiclassics\Chopin\Prelude n19 op28.mid,,67.11325790833337,243.6133228551231,1237,18.431529604620838
midi-classical-music,Chopin,..\data\new_midi_files\midi-classical-music\data\chopin-prelude_n20_op28_funeral_march.mid,duplicate_of_midiclassics,..\data\midiclassics\Chopin\Prelude n20 op28 ''Funeral March''.mid,,86.39414090208334,52.29305253242397,286,3.310409676093015
midi-classical-music,Chopin,..\data\new_midi_files\midi-classical-music\data\chopin-prelude_n21_op28_sunday.mid,duplicate_of_midiclassics,..\data\midiclassics\Chopin\Prelude n21 op28 ''Sunday''.mid,,102.42700159999991,204.48690688998707,871,8.503617077471892
midi-classical-music,Chopin,..\data\new_midi_files\midi-classical-music\data\chopin-prelude_n22_op28_impatience.mid,duplicate_of_midiclassics,..\data\midiclassics\Chopin\Prelude n22 op28 ''Impatience''.mid,,41.41059018958332,200.2931200377751,631,15.237648077730748
midi-classical-music,Chopin,..\data\new_midi_files\midi-classical-music\data\chopin-prelude_n23_op28_a_pleasure_boat.mid,duplicate_of_midiclassics,..\data\midiclassics\Chopin\Prelude n23 op28 ''A Pleasure Boat''.mid,,51.07819775208335,218.33905123365224,527,10.317513600575404
midi-classical-music,Chopin,..\data\new_midi_files\midi-classical-music\data\chopin-prelude_n24_op28_the_storm.mid,duplicate_of_midiclassics,..\data\midiclassics\Chopin\Prelude n24 op28 ''The Storm''.mid,,122.7192547312499,227.9270263758163,1371,11.171840987809398
midi-classical-music,Chopin,..\data\new_midi_files\midi-classical-music\data\chopin-prelude_op28_15_raindrop.mid,duplicate_of_midiclassics,..\data\midiclassics\Chopin\Prelude op.28-15 Raindrop.mid,,231.12438320833422,189.2908269361321,1516,6.559238704959512
midi-classical-music,Chopin,..\data\new_midi_files\midi-classical-music\data\chopin-revolutionary.mid,duplicate_of_midiclassics,..\data\midiclassics\Chopin\Revolutionary.mid,,189.58306033333332,210.7147861879132,2113,11.145510555029706
midi-classical-music,Chopin,..\data\new_midi_files\midi-classical-music\data\chopin-scherzo_n1_op20.mid,duplicate_of_midiclassics,..\data\midiclassics\Chopin\Scherzo n1 op20.mid,,477.21016950000023,177.78972766426483,4794,10.045888177577904
midi-classical-music,Chopin,..\data\new_midi_files\midi-classical-music\data\chopin-scherzo_no2_opus_31.mid,duplicate_of_midiclassics,"..\data\midiclassics\Chopin\Scherzo No.2, Opus.31.mid",,496.3788273333333,202.51130085385438,5959,12.004943949791704
midi-classical-music,Chopin,..\data\new_midi_files\midi-classical-music\data\chopin-scherzo_op31.mid,duplicate_of_midiclassics,..\data\midiclassics\Chopin\Scherzo op31.mid,,514.0550330562506,194.94434435552148,5975,11.623269136139717
midi-classical-music,Chopin,..\data\new_midi_files\midi-classical-music\data\chopin-sonata_no3_1st_mov_allegro.mid,duplicate_of_midiclassics,..\data\midiclassics\Chopin\Sonata No.3 1st Mov Allegro.mid,,489.42887696874993,208.6956127692509,4865,9.9401572504898
midi-classical-music,Chopin,..\data\new_midi_files\midi-classical-music\data\chopin-sonata_no3_2nd_mov_scherzo.mid,duplicate_of_midiclassics,"..\data\midiclassics\Chopin\Sonata No.3, 2nd Mov, Scherzo.mid",,153.49345994166666,215.018226508987,1435,9.348932524847342
midi-classical-music,Chopin,..\data\new_midi_files\midi-classical-music\data\chopin-sonata_op35_n1_.mid,duplicate_of_midiclassics,..\data\midiclassics\Chopin\Sonata op35 n1 .mid,,392.31632714583293,199.6119253462401,5615,14.312430076132866
midi-classical-music,Chopin,..\data\new_midi_files\midi-classical-music\data\chopin-sonata_op35_n2_.mid,duplicate_of_midiclassics,..\data\midiclassics\Chopin\Sonata op35 n2 .mid,,390.4945085666662,165.7714870692013,4775,12.228084890430157
midi-classical-music,Chopin,..\data\new_midi_files\midi-classical-music\data\chopin-sonata_op35_n3_.mid,duplicate_of_midiclassics,..\data\midiclassics\Chopin\Sonata op35 n3 .mid,,445.73828275833273,134.76779862948243,2327,5.22055226129553
midi-classical-music,Chopin,..\data\new_midi_files\midi-classical-music\data\chopin-sonata_op35_n4_.mid,duplicate_of_midiclassics,..\data\midiclassics\Chopin\Sonata op35 n4 .mid,,83.30156417916653,167.06199646094538,1760,21.128054645103177
midi-classical-music,Chopin,..\data\new_midi_files\midi-classical-music\data\chopin-tarantella.mid,duplicate_of_midiclassics,..\data\midiclassics\Chopin\Tarantella.mid,,215.41397142708334,230.2816340641868,3225,14.971173775938892
midi-classical-music,Chopin,..\data\new_midi_files\midi-classical-music\data\chopin-trois_nouvelles_etudes_opposth.mid,duplicate_of_midiclassics,..\data\midiclassics\Chopin\Trois Nouvelles Etudes (Op.posth.).mid,,401.36171097916645,277.6946278679083,3110,7.748621542430667
midi-classical-music,Chopin,..\data\new_midi_files\midi-classical-music\data\chopin-waltz_in_ab_opposth_brown_21.mid,duplicate_of_midiclassics,"..\data\midiclassics\Chopin\Waltz in Ab (Op.posth., Brown21).mid",,165.625,192.0,2158,13.02943396226415
midi-classical-music,Chopin,..\data\new_midi_files\midi-classical-music\data\chopin-waltz_op64_n1.mid,duplicate_of_midiclassics,..\data\midiclassics\Chopin\Waltz op64 n1.mid,,108.1621427,246.84713982139687,1436,13.27636420797348
midi-classical-music,Chopin,..\data\new_midi_files\midi-classical-music\data\chopin-waltz_op70_n2.mid,duplicate_of_midiclassics,..\data\midiclassics\Chopin\Waltz op70 n2.mid,,146.32707533333317,168.7333692172965,1379,9.424093229900462
midi-classical-music,Chopin,..\data\new_midi_files\midi-classical-music\data\chopin-winter_wind_etude.mid,duplicate_of_midiclassics,..\data\midiclassics\Chopin\Winter wind etude.mid,,228.9655400625,195.68629438419265,3188,13.92349258814135
piano-midi.de,Chopin,..\data\new_midi_files\piano-midi.de\Chopin\chpn-p2_format0.mid,duplicate_of_midiclassics,..\data\midiclassics\Chopin\Prelude n02 op28 ''Presentiment of Death''.mid,,121.5774855833333,108.46327394584682,342,2.8130208348944814
piano-midi.de,Chopin,..\data\new_midi_files\piano-midi.de\Chopin\chpn-p3_format0.mid,duplicate_of_midiclassics,..\data\midiclassics\Chopin\Prelude n03 op28 ''Thou Art So Like A Flower''.mid,,51.137707216666605,161.4776457964483,663,12.964992685161246
piano-midi.de,Chopin,..\data\new_midi_files\piano-midi.de\Chopin\chpn-p4_format0.mid,duplicate_of_midiclassics,..\data\midiclassics\Chopin\Prelude n04 op28 ''Suffocation''.mid,,103.44011245416664,150.10998402164722,604,5.8391274493985765
piano-midi.de,Chopin,..\data\new_midi_files\piano-midi.de\Chopin\chpn_op10_e05_format0.mid,duplicate_of_midiclassics,..\data\midiclassics\Chopin\Etude op10 n05 ''Black Key''.mid,,91.37545415208335,170.30983059591074,1631,17.849432488569615
piano-midi.de,Chopin,..\data\new_midi_files\piano-midi.de\Chopin\chpn_op25_e2_format0.mid,duplicate_of_midiclassics,..\data\midiclassics\Chopin\Etude op25 n02.mid,,98.85757720833337,165.15521158130923,1203,12.16902167716276
piano-midi.de,Chopin,..\data\new_midi_files\piano-midi.de\Chopin\chpn_op35_4_format0.mid,duplicate_of_midiclassics,..\data\midiclassics\Chopin\Sonata op35 n4 .mid,,83.30156417916653,167.06199646094538,1760,21.128054645103177
Classical Music MIDI (Kaggle),Chopin,..\data\new_midi_files\Classical Music MIDI (Kaggle)\Chopin\chp_op18.mid,keep_candidate_representative,,dev,310.23498348958407,222.4979157719129,4415,14.231148113404917
Classical Music MIDI (Kaggle),Chopin,..\data\new_midi_files\Classical Music MIDI (Kaggle)\Chopin\chp_op31.mid,keep_candidate_representative,,dev,517.3928686187508,195.28131250904804,5976,11.550217180135723
Classical Music MIDI (Kaggle),Chopin,..\data\new_midi_files\Classical Music MIDI (Kaggle)\Chopin\chpn-p1.mid,keep_candidate_representative,,train,30.717675408333356,221.91849702589738,327,10.645336785845736
